correct,fold,held_out_subject,p0,p1,pred_label,recording_id,split_seed,strategy,strategy_display,task,true_label,validation_windows_from_recording
1,1,14,0.00011704883300032979,0.99988295116699966,1,arithmetic:s14:r3,1547,random_window,Random-window split,arithmetic,1,23
1,2,14,0.99995448169608792,4.5518303912055671e-05,0,arithmetic:s14:r0,1547,random_window,Random-window split,arithmetic,0,17
1,2,14,0.91552341699852791,0.08447658300147215,0,arithmetic:s14:r1,1547,random_window,Random-window split,arithmetic,0,16
1,2,14,0.031118584721639125,0.96888141527836091,1,arithmetic:s14:r2,1547,random_window,Random-window split,arithmetic,1,18
1,2,14,2.6975992082545575e-05,0.99997302400791743,1,arithmetic:s14:r3,1547,random_window,Random-window split,arithmetic,1,21
1,1,15,0.99999354759557413,6.4524044259412447e-06,0,arithmetic:s15:r0,1335,random_window,Random-window split,arithmetic,0,22
1,1,15,0.96473482369163488,0.035265176308365086,0,arithmetic:s15:r1,1335,random_window,Random-window split,arithmetic,0,20
1,1,15,0.025616480163901764,0.97438351983609828,1,arithmetic:s15:r2,1335,random_window,Random-window split,arithmetic,1,14
1,1,15,0.0021207389275981624,0.99787926107240177,1,arithmetic:s15:r3,1335,random_window,Random-window split,arithmetic,1,32
1,2,15,0.99995542799634096,4.4572003659007084e-05,0,arithmetic:s15:r0,1335,random_window,Random-window split,arithmetic,0,16
1,2,15,0.97884015224358156,0.02115984775641842,0,arithmetic:s15:r1,1335,random_window,Random-window split,arithmetic,0,26
1,2,15,0.036584470128181848,0.96341552987181811,1,arithmetic:s15:r2,1335,random_window,Random-window split,arithmetic,1,21
1,2,15,0.0036414966253542646,0.99635850337464582,1,arithmetic:s15:r3,1335,random_window,Random-window split,arithmetic,1,25
1,1,15,0.99998662180091502,1.3378199084999147e-05,0,arithmetic:s15:r0,1388,random_window,Random-window split,arithmetic,0,20
1,1,15,0.97206156697609947,0.027938433023900474,0,arithmetic:s15:r1,1388,random_window,Random-window split,arithmetic,0,22
1,1,15,0.019166811093884628,0.98083318890611537,1,arithmetic:s15:r2,1388,random_window,Random-window split,arithmetic,1,16
1,1,15,0.0019701834626469406,0.99802981653735312,1,arithmetic:s15:r3,1388,random_window,Random-window split,arithmetic,1,30
1,2,15,0.99999277771277395,7.2222872260605047e-06,0,arithmetic:s15:r0,1388,random_window,Random-window split,arithmetic,0,20
1,2,15,0.98169149759350061,0.018308502406499425,0,arithmetic:s15:r1,1388,random_window,Random-window split,arithmetic,0,22
1,2,15,0.036801824863049164,0.96319817513695083,1,arithmetic:s15:r2,1388,random_window,Random-window split,arithmetic,1,13
1,2,15,0.0021150368977569142,0.99788496310224306,1,arithmetic:s15:r3,1388,random_window,Random-window split,arithmetic,1,33
1,1,15,0.9999935060335936,6.4939664064009366e-06,0,arithmetic:s15:r0,1441,random_window,Random-window split,arithmetic,0,19
1,1,15,0.97247096262492816,0.027529037375071879,0,arithmetic:s15:r1,1441,random_window,Random-window split,arithmetic,0,23
1,1,15,0.023684721179150867,0.97631527882084923,1,arithmetic:s15:r2,1441,random_window,Random-window split,arithmetic,1,15
1,1,15,0.0028582674169760009,0.99714173258302397,1,arithmetic:s15:r3,1441,random_window,Random-window split,arithmetic,1,31
1,2,15,0.9999734100985499,2.6589901450125336e-05,0,arithmetic:s15:r0,1441,random_window,Random-window split,arithmetic,0,22
1,2,15,0.97647936771553412,0.02352063228446585,0,arithmetic:s15:r1,1441,random_window,Random-window split,arithmetic,0,20
1,2,15,0.041854516380027788,0.9581454836199722,1,arithmetic:s15:r2,1441,random_window,Random-window split,arithmetic,1,20
1,2,15,0.0032887876855548022,0.99671121231444515,1,arithmetic:s15:r3,1441,random_window,Random-window split,arithmetic,1,26
1,1,15,0.99998891298347914,1.1087016520881077e-05,0,arithmetic:s15:r0,1494,random_window,Random-window split,arithmetic,0,21
1,1,15,0.97452157630203606,0.02547842369796394,0,arithmetic:s15:r1,1494,random_window,Random-window split,arithmetic,0,21
1,1,15,0.032683305688861464,0.96731669431113854,1,arithmetic:s15:r2,1494,random_window,Random-window split,arithmetic,1,15
1,1,15,0.0022907297973461254,0.99770927020265388,1,arithmetic:s15:r3,1494,random_window,Random-window split,arithmetic,1,31
1,2,15,0.99999608530418982,3.9146958102003621e-06,0,arithmetic:s15:r0,1494,random_window,Random-window split,arithmetic,0,24
1,2,15,0.97663174871599356,0.023368251284006426,0,arithmetic:s15:r1,1494,random_window,Random-window split,arithmetic,0,18
1,2,15,0.026236395136196303,0.97376360486380364,1,arithmetic:s15:r2,1494,random_window,Random-window split,arithmetic,1,18
1,2,15,0.0030101085480118083,0.99698989145198824,1,arithmetic:s15:r3,1494,random_window,Random-window split,arithmetic,1,28
1,1,15,0.99998427438454984,1.5725615450140422e-05,0,arithmetic:s15:r0,1547,random_window,Random-window split,arithmetic,0,19
1,1,15,0.98241003122801962,0.017589968771980453,0,arithmetic:s15:r1,1547,random_window,Random-window split,arithmetic,0,23
1,1,15,0.023044782647106174,0.97695521735289381,1,arithmetic:s15:r2,1547,random_window,Random-window split,arithmetic,1,17
1,1,15,0.0029728309959984487,0.99702716900400157,1,arithmetic:s15:r3,1547,random_window,Random-window split,arithmetic,1,29
1,2,15,0.99998934821215946,1.065178784048708e-05,0,arithmetic:s15:r0,1547,random_window,Random-window split,arithmetic,0,22
1,2,15,0.97739409073401817,0.022605909265981858,0,arithmetic:s15:r1,1547,random_window,Random-window split,arithmetic,0,20
1,2,15,0.047966685410556403,0.95203331458944362,1,arithmetic:s15:r2,1547,random_window,Random-window split,arithmetic,1,14
1,2,15,0.0025069097963246003,0.99749309020367538,1,arithmetic:s15:r3,1547,random_window,Random-window split,arithmetic,1,32
1,1,1,0.99984630887477777,0.00015369112522221166,0,arithmetic:s01:r0,1335,recording_disjoint,Recording-disjoint split,arithmetic,0,157
1,1,1,0.45293616139544463,0.54706383860455543,1,arithmetic:s01:r2,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,169
0,2,1,0.026440144081577233,0.97355985591842287,1,arithmetic:s01:r1,1335,recording_disjoint,Recording-disjoint split,arithmetic,0,152
1,2,1,0.00034537011206152267,0.99965462988793852,1,arithmetic:s01:r3,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,218
1,1,1,0.99909823883600113,0.0009017611639988071,0,arithmetic:s01:r0,1388,recording_disjoint,Recording-disjoint split,arithmetic,0,157
1,1,1,0.020334461638136295,0.97966553836186365,1,arithmetic:s01:r3,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,218
0,2,1,0.16589051493277973,0.83410948506722038,1,arithmetic:s01:r1,1388,recording_disjoint,Recording-disjoint split,arithmetic,0,152
1,2,1,0.010329783998188905,0.98967021600181104,1,arithmetic:s01:r2,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,169
1,1,1,0.99909823883600113,0.0009017611639988071,0,arithmetic:s01:r0,1441,recording_disjoint,Recording-disjoint split,arithmetic,0,157
1,1,1,0.020334461638136295,0.97966553836186365,1,arithmetic:s01:r3,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,218
0,2,1,0.16589051493277973,0.83410948506722038,1,arithmetic:s01:r1,1441,recording_disjoint,Recording-disjoint split,arithmetic,0,152
1,2,1,0.010329783998188905,0.98967021600181104,1,arithmetic:s01:r2,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,169
1,1,1,0.99909823883600113,0.0009017611639988071,0,arithmetic:s01:r0,1494,recording_disjoint,Recording-disjoint split,arithmetic,0,157
1,1,1,0.020334461638136295,0.97966553836186365,1,arithmetic:s01:r3,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,218
0,2,1,0.16589051493277973,0.83410948506722038,1,arithmetic:s01:r1,1494,recording_disjoint,Recording-disjoint split,arithmetic,0,152
1,2,1,0.010329783998188905,0.98967021600181104,1,arithmetic:s01:r2,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,169
1,1,1,0.99984630887477777,0.00015369112522221166,0,arithmetic:s01:r0,1547,recording_disjoint,Recording-disjoint split,arithmetic,0,157
1,1,1,0.45293616139544463,0.54706383860455543,1,arithmetic:s01:r2,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,169
0,2,1,0.026440144081577233,0.97355985591842287,1,arithmetic:s01:r1,1547,recording_disjoint,Recording-disjoint split,arithmetic,0,152
1,2,1,0.00034537011206152267,0.99965462988793852,1,arithmetic:s01:r3,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,218
1,1,2,0.99958724812070832,0.00041275187929170622,0,arithmetic:s02:r0,1335,recording_disjoint,Recording-disjoint split,arithmetic,0,450
0,1,2,0.94155664047627186,0.058443359523728131,0,arithmetic:s02:r2,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,136
0,2,2,0.0024938961283839838,0.99750610387161609,1,arithmetic:s02:r1,1335,recording_disjoint,Recording-disjoint split,arithmetic,0,132
1,2,2,0.00068468725999288238,0.99931531274000707,1,arithmetic:s02:r3,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,270
1,1,2,0.83561313422756389,0.16438686577243611,0,arithmetic:s02:r0,1388,recording_disjoint,Recording-disjoint split,arithmetic,0,450
0,1,2,0.84883529171176331,0.15116470828823672,0,arithmetic:s02:r3,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,270
0,2,2,0.024184519008534949,0.97581548099146498,1,arithmetic:s02:r1,1388,recording_disjoint,Recording-disjoint split,arithmetic,0,132
1,2,2,0.032097743212387578,0.96790225678761244,1,arithmetic:s02:r2,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,136
1,1,2,0.83561313422756389,0.16438686577243611,0,arithmetic:s02:r0,1441,recording_disjoint,Recording-disjoint split,arithmetic,0,450
0,1,2,0.84883529171176331,0.15116470828823672,0,arithmetic:s02:r3,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,270
0,2,2,0.024184519008534949,0.97581548099146498,1,arithmetic:s02:r1,1441,recording_disjoint,Recording-disjoint split,arithmetic,0,132
1,2,2,0.032097743212387578,0.96790225678761244,1,arithmetic:s02:r2,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,136
1,1,2,0.83561313422756389,0.16438686577243611,0,arithmetic:s02:r0,1494,recording_disjoint,Recording-disjoint split,arithmetic,0,450
0,1,2,0.84883529171176331,0.15116470828823672,0,arithmetic:s02:r3,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,270
0,2,2,0.024184519008534949,0.97581548099146498,1,arithmetic:s02:r1,1494,recording_disjoint,Recording-disjoint split,arithmetic,0,132
1,2,2,0.032097743212387578,0.96790225678761244,1,arithmetic:s02:r2,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,136
1,1,2,0.99958724812070832,0.00041275187929170622,0,arithmetic:s02:r0,1547,recording_disjoint,Recording-disjoint split,arithmetic,0,450
0,1,2,0.94155664047627186,0.058443359523728131,0,arithmetic:s02:r2,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,136
0,2,2,0.0024938961283839838,0.99750610387161609,1,arithmetic:s02:r1,1547,recording_disjoint,Recording-disjoint split,arithmetic,0,132
1,2,2,0.00068468725999288238,0.99931531274000707,1,arithmetic:s02:r3,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,270
0,1,3,0.00042579712168387088,0.99957420287831611,1,arithmetic:s03:r0,1335,recording_disjoint,Recording-disjoint split,arithmetic,0,181
1,1,3,0.0022679626133933609,0.99773203738660665,1,arithmetic:s03:r2,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,137
0,2,3,0.012450660507170464,0.98754933949282953,1,arithmetic:s03:r1,1335,recording_disjoint,Recording-disjoint split,arithmetic,0,91
1,2,3,0.01687100197137209,0.98312899802862785,1,arithmetic:s03:r3,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,160
1,1,3,0.98868542236486578,0.011314577635134234,0,arithmetic:s03:r0,1388,recording_disjoint,Recording-disjoint split,arithmetic,0,181
0,1,3,0.91619648793131125,0.083803512068688676,0,arithmetic:s03:r3,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,160
0,2,3,0.00039865814109802186,0.99960134185890193,1,arithmetic:s03:r1,1388,recording_disjoint,Recording-disjoint split,arithmetic,0,91
1,2,3,0.0046493492802054835,0.99535065071979445,1,arithmetic:s03:r2,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,137
1,1,3,0.98868542236486578,0.011314577635134234,0,arithmetic:s03:r0,1441,recording_disjoint,Recording-disjoint split,arithmetic,0,181
0,1,3,0.91619648793131125,0.083803512068688676,0,arithmetic:s03:r3,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,160
0,2,3,0.00039865814109802186,0.99960134185890193,1,arithmetic:s03:r1,1441,recording_disjoint,Recording-disjoint split,arithmetic,0,91
1,2,3,0.0046493492802054835,0.99535065071979445,1,arithmetic:s03:r2,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,137
1,1,3,0.98868542236486578,0.011314577635134234,0,arithmetic:s03:r0,1494,recording_disjoint,Recording-disjoint split,arithmetic,0,181
0,1,3,0.91619648793131125,0.083803512068688676,0,arithmetic:s03:r3,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,160
0,2,3,0.00039865814109802186,0.99960134185890193,1,arithmetic:s03:r1,1494,recording_disjoint,Recording-disjoint split,arithmetic,0,91
1,2,3,0.0046493492802054835,0.99535065071979445,1,arithmetic:s03:r2,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,137
0,1,3,0.00042579712168387088,0.99957420287831611,1,arithmetic:s03:r0,1547,recording_disjoint,Recording-disjoint split,arithmetic,0,181
1,1,3,0.0022679626133933609,0.99773203738660665,1,arithmetic:s03:r2,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,137
0,2,3,0.012450660507170464,0.98754933949282953,1,arithmetic:s03:r1,1547,recording_disjoint,Recording-disjoint split,arithmetic,0,91
1,2,3,0.01687100197137209,0.98312899802862785,1,arithmetic:s03:r3,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,160
0,1,4,0.011313053189726413,0.98868694681027358,1,arithmetic:s04:r0,1335,recording_disjoint,Recording-disjoint split,arithmetic,0,116
1,1,4,0.000729292165717609,0.9992707078342824,1,arithmetic:s04:r2,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,210
0,2,4,2.0938788713600305e-09,0.99999999790612104,1,arithmetic:s04:r1,1335,recording_disjoint,Recording-disjoint split,arithmetic,0,119
1,2,4,1.5094066624259864e-05,0.99998490593337575,1,arithmetic:s04:r3,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,221
0,1,4,0.0086218532411346197,0.99137814675886538,1,arithmetic:s04:r0,1388,recording_disjoint,Recording-disjoint split,arithmetic,0,116
1,1,4,0.00066533972307683455,0.99933466027692308,1,arithmetic:s04:r3,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,221
0,2,4,0.042501485793634816,0.95749851420636511,1,arithmetic:s04:r1,1388,recording_disjoint,Recording-disjoint split,arithmetic,0,119
1,2,4,2.441594303815637e-05,0.99997558405696185,1,arithmetic:s04:r2,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,210
0,1,4,0.0086218532411346197,0.99137814675886538,1,arithmetic:s04:r0,1441,recording_disjoint,Recording-disjoint split,arithmetic,0,116
1,1,4,0.00066533972307683455,0.99933466027692308,1,arithmetic:s04:r3,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,221
0,2,4,0.042501485793634816,0.95749851420636511,1,arithmetic:s04:r1,1441,recording_disjoint,Recording-disjoint split,arithmetic,0,119
1,2,4,2.441594303815637e-05,0.99997558405696185,1,arithmetic:s04:r2,1441,recording_disjoint,Recording-disjoint split,arithmetic,1,210
0,1,4,0.0086218532411346197,0.99137814675886538,1,arithmetic:s04:r0,1494,recording_disjoint,Recording-disjoint split,arithmetic,0,116
1,1,4,0.00066533972307683455,0.99933466027692308,1,arithmetic:s04:r3,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,221
0,2,4,0.042501485793634816,0.95749851420636511,1,arithmetic:s04:r1,1494,recording_disjoint,Recording-disjoint split,arithmetic,0,119
1,2,4,2.441594303815637e-05,0.99997558405696185,1,arithmetic:s04:r2,1494,recording_disjoint,Recording-disjoint split,arithmetic,1,210
0,1,4,0.011313053189726413,0.98868694681027358,1,arithmetic:s04:r0,1547,recording_disjoint,Recording-disjoint split,arithmetic,0,116
1,1,4,0.000729292165717609,0.9992707078342824,1,arithmetic:s04:r2,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,210
0,2,4,2.0938788713600305e-09,0.99999999790612104,1,arithmetic:s04:r1,1547,recording_disjoint,Recording-disjoint split,arithmetic,0,119
1,2,4,1.5094066624259864e-05,0.99998490593337575,1,arithmetic:s04:r3,1547,recording_disjoint,Recording-disjoint split,arithmetic,1,221
0,1,5,0.00078848877469335228,0.9992115112253066,1,arithmetic:s05:r0,1335,recording_disjoint,Recording-disjoint split,arithmetic,0,244
1,1,5,0.056325167931769581,0.94367483206823055,1,arithmetic:s05:r2,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,198
0,2,5,0.0041066935758858614,0.99589330642411411,1,arithmetic:s05:r1,1335,recording_disjoint,Recording-disjoint split,arithmetic,0,153
1,2,5,0.0073423697977477624,0.99265763020225217,1,arithmetic:s05:r3,1335,recording_disjoint,Recording-disjoint split,arithmetic,1,232
0,1,5,1.61159091630104e-06,0.99999838840908373,1,arithmetic:s05:r0,1388,recording_disjoint,Recording-disjoint split,arithmetic,0,244
1,1,5,0.024271052868650007,0.97572894713134994,1,arithmetic:s05:r3,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,232
0,2,5,0.0088214469939442361,0.99117855300605573,1,arithmetic:s05:r1,1388,recording_disjoint,Recording-disjoint split,arithmetic,0,153
1,2,5,0.0020686547540479552,0.99793134524595206,1,arithmetic:s05:r2,1388,recording_disjoint,Recording-disjoint split,arithmetic,1,198
